model_id,body_part,color,min,max,mean,median,std_dev,vertex_count
00179,Shoes,"0.0,0.0,1.0",3.175120353185098e-05,0.12980719796016574,0.031964572841462896,0.024924468998305072,0.027113033515920034,NA
00179,Top-Half Clothes,"1.0,1.0,0.0",8.603972257408827e-08,0.07434987177234761,0.020967720016136834,0.018366966436860966,0.014482789543759339,NA
00179,Legs,"0.0,0.8,0.8",2.9167793249313078e-06,0.06827142806488055,0.018778886246644602,0.013678888349679322,0.015553320275827296,NA
00179,Hair,"0.0,1.0,0.0",2.4818438269895992e-06,0.0469612066448092,0.015151421679639242,0.01366756005356513,0.010284523983278766,NA
00179,Hands,"1.0,0.5,0.0",6.228979119035681e-06,0.03967206648062804,0.014197507001713438,0.013162659477997376,0.009002427828585862,NA
00180,overall,NA,8.673250491500109e-07,0.1591906816018822,0.028879384299406077,0.021586135534597675,0.026415725188169523,NA
00180,Head,"1.0,0.0,0.0",4.015291530553728e-06,0.1591906816018822,0.041630733725166444,0.02647325821046125,0.03941109898732337,NA
00180,Top-Half Clothes,"1.0,1.0,0.0",1.9789812914806006e-06,0.08056549973436326,0.02633246658645078,0.02411617681552511,0.01751139950826377,NA
00180,Bottom-Half Clothes,"1.0,0.0,1.0",3.804464329440772e-06,0.10191731385593564,0.03164432683525203,0.026620996166041584,0.023944584863251628,NA
00180,Legs,"0.0,0.8,0.8",9.709913289986886e-05,0.04809926389061021,0.016567574661902267,0.01582623047923782,0.010260738648990993,NA
00180,Hair,"0.0,1.0,0.0",1.3341486493927293e-05,0.07213009527035456,0.016551422551350576,0.012561583483530522,0.013994942197299149,NA
00180,Shoes,"0.0,0.0,1.0",3.953902645978491e-05,0.12590644039188276,0.03933796535714453,0.031068583411599026,0.03210657505320983,NA
00180,Hands,"1.0,0.5,0.0",8.673250491500109e-07,0.04071449716580584,0.015268846528597725,0.012722032080994287,0.01059989691164206,NA
00185,overall,NA,1.0323979988534598e-07,0.14184948768849004,0.01853326015998418,0.014399960265498654,0.016802378117778273,NA
00185,Head,"1.0,0.0,0.0",1.0323979988534598e-07,0.06936427583929786,0.02000001172303723,0.01758406285168533,0.014158646872001461,NA
00185,Shoes,"0.0,0.0,1.0",2.6053501697692856e-05,0.14184948768849004,0.0427135608286521,0.032912356148099876,0.03468278507787912,NA
00185,Top-Half Clothes,"1.0,1.0,0.0",4.3097542341104066e-07,0.049803317538030877,0.01227505253555036,0.010058720810377937,0.009814327511748185,NA
