model_id,body_part,color,min,max,mean,median,std_dev,vertex_count
00163,Legs,"0.0,0.8,0.8",2.3283734867478593e-05,0.05853519099127762,0.0202182567977653,0.01785299384333702,0.015129304864045663,NA
00163,Bottom-Half Clothes,"1.0,0.0,1.0",9.392952758259317e-06,0.07410897173219118,0.02244119890049614,0.020139709087286062,0.015525538437372964,NA
00163,Hair,"0.0,1.0,0.0",1.0432288640416096e-05,0.0927518633107967,0.02592332018558408,0.018646308003001606,0.022795672644928974,NA
00163,Hands,"1.0,0.5,0.0",3.9113743792474643e-07,0.04095671776945057,0.012497573548218427,0.01001277248204533,0.0095563464633958,NA
00167,overall,NA,1.2521516307599827e-06,0.2964588730627763,0.03387805586815467,0.014576019332237093,0.056041297418941816,NA
00167,Head,"1.0,0.0,0.0",1.6828607488583653e-05,0.2964588730627763,0.10560608040083443,0.031978368075052645,0.10029012201804902,NA
00167,Top-Half Clothes,"1.0,1.0,0.0",1.2521516307599827e-06,0.12030730719244934,0.016408574144100713,0.011693228123850475,0.01578781084938427,NA
00167,Bottom-Half Clothes,"1.0,0.0,1.0",1.8659560121160097e-06,0.07996382026756321,0.02628476609054801,0.02339696840465979,0.018342461581321582,NA
00167,Legs,"0.0,0.8,0.8",0.0005879487162202557,0.07011289687089767,0.03690272497724516,0.036480553412358195,0.0188632627407909,NA
00167,Shoes,"0.0,0.0,1.0",1.9985169431025138e-05,0.10823271557405659,0.037238387772258276,0.03272693187928959,0.02770421125131908,NA
00167,Hair,"0.0,1.0,0.0",7.32916808171374e-06,0.036012546298292765,0.011797475825922145,0.008651112846495683,0.010212356024696709,NA
00167,Hands,"1.0,0.5,0.0",3.3037447617045305e-06,0.028159746674195484,0.00721537498689438,0.006196322944974538,0.005611395118417146,NA
00168,overall,NA,1.4519059874025423e-06,0.21111245104149734,0.02226502300174662,0.016693902087423544,0.023557009022776847,NA
00168,Top-Half Clothes,"1.0,1.0,0.0",1.7062585388960023e-06,0.07543584187569419,0.01988672588704679,0.01745483463005902,0.014888616974671488,NA
00168,Shoes,"0.0,0.0,1.0",4.55813000991346e-05,0.21111245104149734,0.07153525067374386,0.06276528726973386,0.05318808739318581,NA
00168,Bottom-Half Clothes,"1.0,0.0,1.0",1.4519059874025423e-06,0.09508722553753687,0.019766719972336023,0.013972711723717043,0.017765645965576525,NA
00168,Hair,"0.0,1.0,0.0",2.837384747377643e-06,0.04811460249105265,0.01996477335639913,0.019865932783059124,0.01274897736369925,NA
00168,Head,"1.0,0.0,0.0",1.9670425751179213e-06,0.06660446272486514,0.018055332487694385,0.015214045066782209,0.014220008632600837,NA
